Titre,image,note,venueindex,champ,champ1,catégorie,prix,étiquette,avatar,tiptext,auteur,utilisateur_lien,utilisateur
"Børskaj 12, Copenhague",https://fastly.4sqi.net/img/general/300x300/484147020_aWIniZ6iE9fpExKfa_V5IjkRi-zNc5qEcltHreHwqjs.jpg,8.7,219,https://fr.foursquare.com/v/kayak-bar/55315bbd498ef0e6a622c34f,Kayak Bar,Bar,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1103534-LPBHN0LPKGGEOB1B,"Markus B. • Août 6, 2015
Nice and uncomplicated place to be. Go for one of the beer offers; food looks great as well.","Markus B. • Août 6, 2015",https://fr.foursquare.com/markusb2487637,Markus B.
"Sankt Annæ Plads 11, København K",https://fastly.4sqi.net/img/general/300x300/10235519_OzeyBDJ7TBNw8Efqdv2E-B7shcqbi2AGEiQmD7jqDqc.jpg,8.7,220,https://fr.foursquare.com/v/no-11-caf%C3%A9/56f26b8c498e1226dcb68e66,No. 11 Café,Café,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/111885449-DOUMGUXQXCRRXUFQ.jpg,"Maya W. • Avril 30, 2017
Gluten free bread and pastries! Outdoor seating in the sun","Maya W. • Avril 30, 2017",https://fr.foursquare.com/luckypapaya,Maya W.
Havnegade 53A,https://fastly.4sqi.net/img/general/300x300/44851447_otwxqoX99edgTvnBs7UexKT08c_0ADu5IYOQ1noKyes.jpg,8.7,221,https://fr.foursquare.com/v/den-vandrette/5239d37a498e99a1d3a7c07f,Den Vandrette,Bar à vins,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/9527375-A1KAEWGRUK4YH3HN.jpg,"Ea H. • Juin 24, 2021
Cozy winebar and restaurant - not to miss if you like natural wine","Ea H. • Juin 24, 2021",https://fr.foursquare.com/eah7568717,Ea H.
"Knabrostræde 25, Copenhague",https://fastly.4sqi.net/img/general/300x300/27639318_BrzR0LrqDCtMMZHetNvo-tP1XgzsJEIxhJNpBxPF9u4.jpg,8.7,222,https://fr.foursquare.com/v/godt-%C3%B8l/5a74357d1f8ed616f3795404,Godt Øl,Bar à bières,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/40829472_l6ehLc1Q_8oVwBHt40noyiEbWXbX7pYPwsHEnINCpgh55J_xgjKGCmnQhBpQgF7yf1bjvfOZo.jpg,"Murat • Décembre 21, 2018
Hidden gem, located in OldTown. Both draft and bottle beers are awesome. Very small and cosy, perfect for a date. Also good for a drink after work. Service and stuff great. Prices are very affordable.","Murat • Décembre 21, 2018",https://fr.foursquare.com/drmrtyldrm,Murat
"Høkerboderne 23, Copenhague",https://fastly.4sqi.net/img/general/300x300/150587313_osx1YwytMlkkMlUOEWlRid8yYJdGwrD3CZW80wC44TQ.jpg,8.7,223,https://fr.foursquare.com/v/tommis-burger-joint/53a29403498e15b7e6260913,Tommi's Burger Joint,Hamburgers,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/19123840_uJ3Gb2Ar_ZXp-2wV_tAWwTrst3CucxfOBne_gpgBAyf95-xrcs7ke9NoItJ9P6cOxILMpwqIw.jpg,"Christina • Mars 30, 2017
Great burger and fries! The space is small so be prepared!","Christina • Mars 30, 2017",https://fr.foursquare.com/christin7183321,Christina
"Gammel Strand 48, Copenhague",https://fastly.4sqi.net/img/general/300x300/106724980_KPPtckSajoiL53j-naj2jrIj09-XSHO74NqZmbWIX9A.jpg,8.7,224,https://fr.foursquare.com/v/kunstforeningen-gl-strand/4cc02dff9ca854817dafba16,Kunstforeningen Gl. Strand,Galerie d'art,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/123961944-ABZHNTONK2MPXVI0.jpg,"Marie T. • Avril 1, 2015
Centric gallery in a nice old building. The space is bigger than it looks, and many of the rooms have walls painted in bright colors. They also have a little café and giftshop in the first floor.","Marie T. • Avril 1, 2015",https://fr.foursquare.com/mariethorsen,Marie T.
"Jyllingevej, Vanløse",https://fastly.4sqi.net/img/general/300x300/6898704__1dxNGB3DnWIHQYrOIbuyd_cyd3MJxrF9N9TcJZ0yvg.jpg,8.7,225,https://fr.foursquare.com/v/armandos/4b86a503f964a520fd9331e3,Armando's,Pizza,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/XMEKTEO3E34ZASBI.jpg,"Jesper S. • Novembre 6, 2010
The best pizza place in Copenhagen. The lasagne is amazing!","Jesper S. • Novembre 6, 2010",https://fr.foursquare.com/jespers4317108,Jesper S.
"Bredgade 78 (Esplanaden), København K",https://fastly.4sqi.net/img/general/300x300/5545_J6UlUW0cls1ThcHANLVqzvaVszA_owd7FDxbQwsRgis.jpg,8.7,226,https://fr.foursquare.com/v/babette-guldsmeden-hotel/53201255498e72496f3170a4,Babette Guldsmeden Hotel,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/134554803-PUN01ETOM51QEDA5.jpg,"Kateryna G. • Décembre 4, 2016
Amazingly good and unusual, strangely-tasty food n coffee! And green, hip interior with lots of plants makes you fall in love with a place😍","Kateryna G. • Décembre 4, 2016",https://fr.foursquare.com/kateryng6140256,Kateryna G.
"Bredgade 36, Kbh C",https://fastly.4sqi.net/img/general/300x300/13205050_Vlo_CXnrTOHucwcaZAsIMCMhEWIo8BwLSIJCLre1w4w.jpg,8.7,227,https://fr.foursquare.com/v/original-coffee/5363d81e11d27869ec8ed08f,Original Coffee,Coffee Shop,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/18348473_XSBkAW6Y_C2JQHyPu8L13Wk682Sp5hw3RG_MyWHqgYauszVYG7fO0TGeZazebDWY7h0ZQbfvv.jpg,"Wouter C. • Janvier 24, 2018
Amazing coffee but a little expensive. (Try the flat white, it's really good here)","Wouter C. • Janvier 24, 2018",https://fr.foursquare.com/woutercooremans,Wouter C.
"Rentemestervej 76, København NV",https://fastly.4sqi.net/img/general/300x300/449750982_QvPQxx3YqNwvCGzFgCYuzCrQSaiU95I_JATsFqYlnl4.jpg,8.6,228,https://fr.foursquare.com/v/biblioteket/4d2fff26e16860fcd428bf9f,BIBLIOTEKET,Bibliothèque,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/160070927-UGD1DBM0U1IU0EBS.jpg,"Ola D. • Mai 31, 2016
Great place to work and study. Has creative workshops, like knitting and stencilling on the top floor.","Ola D. • Mai 31, 2016",https://fr.foursquare.com/olad8991899,Ola D.
"Sturlasgade 14P, 1 Sal, Copenhague",https://fastly.4sqi.net/img/general/300x300/11561426_uM6Y_bEXP7RwOEMd5yVUK5hCeJmfIbRliWIekFKkloM.jpg,8.6,229,https://fr.foursquare.com/v/restaurant-alouette/5b1197b5a6031c002cc53484,Restaurant Alouette,Restaurant,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/NJ1DE3CAMM52BFBO.gif,"Neil P. • Juillet 17, 2022
Fantastic food, awesome service, lovely people. Bit tricky to find","Neil P. • Juillet 17, 2022",https://fr.foursquare.com/neilp8729174,Neil P.
"Gl. Kongevej 94, Copenhague",https://fastly.4sqi.net/img/general/300x300/32540826_qNjn7BULrkwEzSJ6fwj77ngJpTB_tlngJjbpAst2UnQ.jpg,8.6,230,https://fr.foursquare.com/v/sound-station/4b1122a3f964a5204a7823e3,Sound Station,Magasin de musique,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/92373281-GRMBRAMXGYABVANK.jpg,"Maria T. • Octobre 24, 2014
Best selection of vinyls in CPH","Maria T. • Octobre 24, 2014",https://fr.foursquare.com/mariat2009403,Maria T.
"Vingårdstræde 6, Copenhague",https://fastly.4sqi.net/img/general/300x300/21801877_6J7j8hKo7FCMKoQ0TrfUZrIwt_sO0TfIADMI-mZUnz4.jpg,8.5,231,https://fr.foursquare.com/v/kong-hans-k%C3%A6lder/4adcdafff964a520465e21e3,Kong Hans Kælder,Française,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/92237447-5ZLN1ZOYXJT3STSO.jpg,"Joanna G. • Janvier 1, 2015
Great place for a nice dinner. Amazing food and staff with exotic ingredients. Try the white alba truffles and more","Joanna G. • Janvier 1, 2015",https://fr.foursquare.com/joannag4872254,Joanna G.
"Vesterbrogade 182, Frederiksberg",https://fastly.4sqi.net/img/general/300x300/36414544_jd5nqH4x8cRrwnOrYqifbQ4Mwu90qa4t6pvyzOnJEhM.jpg,8.5,232,https://fr.foursquare.com/v/formel-b/4b75c0a9f964a52012222ee3,Formel B,Française,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/45LHBJWK4SST4FJ4.jpg,"Rune Sovndahl • Août 18, 2011
My old friend and chef and sommelier is in charge, it's great and lovely and very authentic, worth a visit any time.","Rune Sovndahl • Août 18, 2011",https://fr.foursquare.com/runesovn5813104,Rune Sovndahl
"Østrigsgade 13, Copenhague",https://fastly.4sqi.net/img/general/300x300/40829472_uhPU0BIJEAVN2GxdqoiO_S9QgpsFrMkSslI6SSCVPSY.jpg,8.5,233,https://fr.foursquare.com/v/whammy-bar/582c02451656b84aed3c1fa5,Whammy Bar,Cocktail,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Laura E. • Mars 16, 2017
Great bar! Good prices, great service and awesome 60s vibe.","Laura E. • Mars 16, 2017",https://fr.foursquare.com/laurae1683400,Laura E.
"Pilestræde 41 St, Copenhague",https://fastly.4sqi.net/img/general/300x300/5419268_RCxC88u8-H2DGwAhv6EpqG4h8uodYbTPCthZb9NXjWA.jpg,8.4,234,https://fr.foursquare.com/v/norse-projects/4b7d6208f964a5206cbb2fe3,Norse Projects,Boutique de vêtements pour hommes,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/202497_DuwTEWnJ_RgeOAXMdzxn_x6tngdzoYdjeNXqDrRj9ljJhROw4KdRIRxHCU9PD2uH90eqf7jp6.jpg,"Mihnea M. • Mai 7, 2017
Simple and timeless casual wear - especially the stuff that's part of their own collection.","Mihnea M. • Mai 7, 2017",https://fr.foursquare.com/mihnea,Mihnea M.
