Titre,Lien_du_titre,image,note,venueindex,catégorie,prix,adresse,étiquette,avatar,tiptext,auteur,utilisateur_lien,utilisateur
Apple Amsterdam,https://fr.foursquare.com/v/apple-amsterdam/4f3a6a34a17c224158ecd541,https://fastly.4sqi.net/img/general/300x300/7021151_YpdcpUBbVpKufU3L8bp1Wjo9U3KB1q_9D_yyyRDZMYM.jpg,9.0,218,Électronique,,"Leidseplein 25 (Hirschgebouw), Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/23107047-S3SIAC3CCUPQ3H3X.jpg,"Damien B. • Juillet 25, 2015
Très bel endroit","Damien B. • Juillet 25, 2015",https://fr.foursquare.com/ramdam_dam,Damien B.
Old Amsterdam Cheese Store,https://fr.foursquare.com/v/old-amsterdam-cheese-store/514dd657e4b0579579288eef,https://fastly.4sqi.net/img/general/300x300/6909519_l-inqIVCYxJYypcJQhBIjhVivF5LRRu0AAc8rC1W_eI.jpg,9.0,219,Fromagerie,,"Damrak 62, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/85970916-N5S3TBMZ5IVTELC3.jpg,"Sravanti B. • Mars 10, 2018
Lot of options available, as well as cheese tasting throughout the day. Cheese itself was amazing!!","Sravanti B. • Mars 10, 2018",https://fr.foursquare.com/sravantb1353781,Sravanti B.
De Kleine Komedie,https://fr.foursquare.com/v/de-kleine-komedie/4a27db94f964a520a0941fe3,https://fastly.4sqi.net/img/general/300x300/25383_NBxs3dTDXsZYRGQUvuXoK8vaK2R61OqBWNXNbrALe_g.jpg,9.0,220,Théâtre,,"Amstel 56-58, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/752903-3QVEYRMIIRIJQCOW.jpg,"Ilse • Février 27, 2015
Great comedy theater that showcases the bigger names as well as upcoming talent","Ilse • Février 27, 2015",https://fr.foursquare.com/ilse3899337,Ilse
Het Zaanse Bakkertje,https://fr.foursquare.com/v/het-zaanse-bakkertje/4c08d12bbbc676b0191847d5,https://fastly.4sqi.net/img/general/300x300/14311985_MiSV0QqUDu36TL1TCrc96al0RmOEpB-KGYNXtG1pmAo.jpg,9.0,221,Boulangerie,€€€€,"Lagedijk 11a, Zaandijk",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/153131597-HYOKPYDTJIL5LWP2.jpg,"Elze D. • Janvier 30, 2016
Super lekker brood, de beste van Nederland. / super delicious bread, the best Dutch bakery","Elze D. • Janvier 30, 2016",https://fr.foursquare.com/elzed5092162,Elze D.
Kaagman & Kortekaas,https://fr.foursquare.com/v/kaagman--kortekaas/55e5ff02498e9eb3a234f62c,https://fastly.4sqi.net/img/general/300x300/583109455_uL2WxmxlcllWrps9g_4akXcbKUOHFkoJura5eR2Oqx8.jpg,9.0,222,Française,€€€€,"St. Nicolaasstraat 43, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/3242708_TbNV3Lqs_Fuv8XeQgRMzeEIzMvIZlVqJsyZ2-0KMrI4TE0EJUZ2roHFYFFf6YG0wfNYQln2QA.jpg,"Alex V. • Décembre 1, 2015
Great Cote du boeuf !","Alex V. • Décembre 1, 2015",https://fr.foursquare.com/avaassen,Alex V.
Motel One,https://fr.foursquare.com/v/motel-one/55ba887b498e1653ae9131c0,https://fastly.4sqi.net/img/general/300x300/28874_XEdRbbNwP8nBtFRV17OIVO1GykiGpxUrFaNLGJ36pvc.jpg,9.0,223,Hôtel,,"Europaboulevard 23, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/78461233-ZL5FOHTJZZS50H3Y.jpg,"Francois D. • Novembre 5, 2016
La déco, m'ambiance, l'accueil, la chambre","Francois D. • Novembre 5, 2016",https://fr.foursquare.com/francoid4493327,Francois D.
Hotel Okura Amsterdam,https://fr.foursquare.com/v/hotel-okura-amsterdam/4a27064bf964a520928a1fe3,https://fastly.4sqi.net/img/general/300x300/26488276_EfD4aGzM6PLNd0aYbmlxveM8H_IHFgXKnBSQrQUX-zo.jpg,9.0,224,Hôtel,,"Ferdinand Bolstraat 333, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/151038142-4TSQO234ERX1PDLZ.jpg,"Mb T. • Octobre 31, 2016
Service impeccable, tres belle chambre, sky bar et restaurants on se sent très bien dans cet hôtel","Mb T. • Octobre 31, 2016",https://fr.foursquare.com/mbt9390504,Mb T.
Café de Vijfhoek,https://fr.foursquare.com/v/caf%C3%A9-de-vijfhoek/4a7b53d1f964a520b1ea1fe3,https://fastly.4sqi.net/img/general/300x300/22650_0DQSGpoaMwiEJsVGVNotzJFt5xb3W0bESxYHHKdQ4Es.jpg,9.0,225,Bar,€€€€,"Wolstraat 20 (Lange Bogaardstraat), Haarlem",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/771195-GLOOZB52WVLBX3LQ.jpg,"V B. • Mai 29, 2010
undoubtedly need to drink a glass of Vedett","V B. • Mai 29, 2010",https://fr.foursquare.com/vb7236189,V B.
"""Krua Thai"" Classic",https://fr.foursquare.com/v/krua-thai-classic/4a2707bbf964a520a58e1fe3,https://fastly.4sqi.net/img/general/300x300/45247219_djx3HGnY_YDBYco3dF4kMI2Fx-J91tJhecvSz-nvJfE.jpg,8.9,226,Thaïlandaise,€€€€,"Staalstraat 22, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/12881156-FAJ4KPT3EXATUAVT.jpg,"Emmanuel A. • Août 16, 2018
Patron très sympa et très bonne nourriture","Emmanuel A. • Août 16, 2018",https://fr.foursquare.com/manuangles,Emmanuel A.
Hartog's Volkoren Bakkerij,https://fr.foursquare.com/v/hartogs-volkoren-bakkerij/4b14daf4f964a52011a723e3,https://fastly.4sqi.net/img/general/300x300/1964967_yxfSVq1_yu5d3LvNit9ifhMPtBn0lBc6EmsjfMinig4.jpg,8.9,227,Boulangerie,€€€€,"Wibautstraat 77, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/HC0GZCJENOS54AHR.jpg,"Numuque • Juin 14, 2015
locals consider and very much appreciate this place as one of the top bakeries in Amsterdam. their breads and pastries are top quality 🍞🍯🍪","Numuque • Juin 14, 2015",https://fr.foursquare.com/numuque8383665,Numuque
Hakata Senpachi,https://fr.foursquare.com/v/hakata-senpachi/54fdee89498e0bee57a6b7f7,https://fastly.4sqi.net/img/general/300x300/1834674_w7X3MrF0FA_p-39FsYVAclbJg887B8M5vhpGbPXvKuc.jpg,8.9,228,Japonaise,€€€€,"Wielingenstraat 16, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/PTFWJGNJXDUMSXDH.jpg,"Marine D. • Septembre 24, 2016
Un japonais authentique. Personnel sympathique, yakkitoris et ramens savoureux. À recommander.","Marine D. • Septembre 24, 2016",https://fr.foursquare.com/dessinemoi1mout,Marine D.
IJscuypje,https://fr.foursquare.com/v/ijscuypje/4a76d821f964a52030e31fe3,https://fastly.4sqi.net/img/general/300x300/13390924_W8-y3GYmw6WKMJ4vw8nN88nBj7BamcDhZ1elrScpwFk.jpg,8.9,229,Glace,€€€€,"Prinsengracht 292 (Elandsgracht), Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/180483537-0SAMROROEYDN5SFQ.jpg,"Lenka • Juin 4, 2016
The best chocolate ice cream ever had!","Lenka • Juin 4, 2016",https://fr.foursquare.com/lenka5707712,Lenka
Small World Catering,https://fr.foursquare.com/v/small-world-catering/4a2703ebf964a520b7851fe3,https://fastly.4sqi.net/img/general/300x300/374358050_gE2H3mTWIKPHJOXK_SCU0zzAYR_WhYzF7HY7GCdB96Q.jpg,8.9,230,Sandwicherie,€€€€,"Binnen Oranjestraat 14, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/MCFF1PHOAMP4C3UN.png,"Anaïs • Juin 11, 2016
Le sandwich chicken-avocado est une tuerie","Anaïs • Juin 11, 2016",https://fr.foursquare.com/sianay_,Anaïs
Pisa IJs,https://fr.foursquare.com/v/pisa-ijs/4a2706e2f964a5204c8c1fe3,https://fastly.4sqi.net/img/general/300x300/100456_0iRRb3lDiqU41rCQbk7-WM505vctyMusPimUdmzcofA.jpg,8.8,231,Glace,€€€€,"Scheldeplein 22 (Scheldestraat), Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/167170798_XxfMyNaF_FXWdWEoANhY6O5xH7BH0oPTFMb02JNDFg7H3UJUvaCnODUmK3Q6VTFaFS-8G2hXv.jpg,"Lai v. • Juin 27, 2017
Best ice cream in town! Hazelnut ice cream tasted the same as in Italy! 💖","Lai v. • Juin 27, 2017",https://fr.foursquare.com/laiv3739152,Lai v.
